date,stock_price,strike_price,time_to_maturity,option_type,theoretical_price,market_price,bid_price,ask_price,implied_volatility,volume,open_interest,risk_free_rate
2023-04-09,85.84,90,0.08,put,5.2347,5.2835,5.2312,5.3359,0.2988,58,290,0.05
2023-04-09,85.84,95,0.08,call,0.583,0.5842,0.5784,0.59,0.3193,46,230,0.05
2023-04-09,85.84,95,0.08,put,8.8256,8.7867,8.6984,8.8749,0.1798,50,450,0.05
2023-04-09,85.84,100,0.08,call,0.1102,0.11,0.1089,0.1111,0.2926,50,750,0.05
2023-04-09,85.84,100,0.08,put,13.7829,13.6691,13.5313,13.8069,0.2339,48,912,0.05
2023-04-09,85.84,105,0.08,call,0.0312,0.0308,0.0305,0.0311,0.3054,44,616,0.05
2023-04-09,85.84,105,0.08,put,18.7477,18.6558,18.4684,18.8433,0.2696,44,836,0.05
2023-04-09,85.84,110,0.08,call,0.0052,0.0052,0.0051,0.0052,0.3019,33,396,0.05
2023-04-09,85.84,110,0.08,put,23.7185,24.2255,23.9883,24.4627,0.2741,49,539,0.05
2023-04-09,85.84,90,0.25,call,3.802,3.7518,3.7137,3.7898,0.2975,52,676,0.05
2023-04-09,85.84,90,0.25,put,5.9146,5.929,5.8699,5.9882,0.2425,55,880,0.05
2023-04-09,85.84,95,0.25,call,1.3807,1.369,1.3552,1.3828,0.236,42,630,0.05
2023-04-09,85.84,95,0.25,put,8.7966,8.6909,8.603,8.7789,0.1916,52,572,0.05
2023-04-09,85.84,100,0.25,call,1.3703,1.3868,1.373,1.4005,0.3059,47,517,0.05
2023-04-09,85.84,100,0.25,put,13.1183,12.965,12.8338,13.0962,0.1785,27,486,0.05
2023-04-09,85.84,105,0.25,call,0.0224,0.0221,0.0218,0.0223,0.1594,49,392,0.05
2023-04-09,85.84,105,0.25,put,18.6069,18.6521,18.466,18.8382,0.3064,37,296,0.05
2023-04-09,85.84,110,0.25,call,0.1673,0.168,0.1663,0.1696,0.2582,40,360,0.05
2023-04-09,85.84,110,0.25,put,23.0819,23.1354,22.9046,23.3662,0.2871,36,324,0.05
2023-04-09,85.84,90,0.5,call,5.2833,5.2263,5.1734,5.2791,0.2536,47,282,0.05
2023-04-09,85.84,90,0.5,put,6.6188,6.4721,6.4059,6.5383,0.2289,40,400,0.05
2023-04-09,85.84,95,0.5,call,3.8615,3.8999,3.8613,3.9385,0.2676,46,828,0.05
2023-04-09,85.84,95,0.5,put,10.2858,10.2982,10.1953,10.401,0.2508,45,495,0.05
2023-04-09,85.84,100,0.5,call,1.6114,1.6323,1.6162,1.6484,0.218,60,900,0.05
2023-04-09,85.84,100,0.5,put,13.2127,13.1548,13.0227,13.2869,0.2133,31,372,0.05
2023-04-09,85.84,105,0.5,call,0.363,0.365,0.3614,0.3686,0.1709,36,684,0.05
2023-04-09,85.84,105,0.5,put,17.8284,17.817,17.6387,17.9952,0.2425,43,258,0.05
2023-04-09,85.84,110,0.5,call,0.2553,0.255,0.2525,0.2576,0.1894,31,248,0.05
2023-04-09,85.84,110,0.5,put,21.7576,21.5025,21.2849,21.72,0.198,36,180,0.05
2023-04-10,85.86,90,0.08,call,1.5863,1.5834,1.5675,1.5993,0.3152,47,470,0.05
2023-04-10,85.86,90,0.08,put,5.1607,5.0844,5.0328,5.136,0.2913,44,528,0.05
2023-04-10,85.86,95,0.08,call,0.0075,0.0074,0.0074,0.0075,0.1385,42,252,0.05
2023-04-10,85.86,95,0.08,put,9.0704,9.1008,9.0101,9.1915,0.2644,46,690,0.05
2023-04-10,85.86,100,0.08,call,0.1844,0.1835,0.1817,0.1853,0.3229,45,450,0.05
2023-04-10,85.86,100,0.08,put,13.9238,14.2,14.0607,14.3392,0.3214,40,600,0.05
2023-04-10,85.86,105,0.08,call,0.0083,0.0083,0.0082,0.0083,0.2616,48,816,0.05
2023-04-10,85.86,105,0.08,put,18.7551,18.5906,18.403,18.7781,0.3057,45,495,0.05
2023-04-10,85.86,110,0.08,call,0.0,0.0,0.0,0.0,0.1972,39,351,0.05
2023-04-10,85.86,110,0.08,put,23.7037,23.7663,23.5292,24.0033,0.2398,49,490,0.05
2023-04-10,85.86,90,0.25,call,3.2096,3.2568,3.2247,3.2889,0.2621,49,735,0.05
2023-04-10,85.86,90,0.25,put,4.7558,4.717,4.6694,4.7646,0.1725,53,371,0.05
2023-04-10,85.86,95,0.25,call,2.1603,2.122,2.1004,2.1436,0.2906,44,528,0.05
2023-04-10,85.86,95,0.25,put,10.4969,10.3624,10.2574,10.4673,0.3155,53,848,0.05
2023-04-10,85.86,100,0.25,call,0.7235,0.718,0.7108,0.7253,0.2464,51,357,0.05
2023-04-10,85.86,100,0.25,put,13.5717,13.4634,13.3277,13.5991,0.2409,46,322,0.05
2023-04-10,85.86,105,0.25,call,0.0225,0.0222,0.022,0.0225,0.1594,47,705,0.05
2023-04-10,85.86,105,0.25,put,18.5702,18.271,18.0853,18.4567,0.3035,32,224,0.05
2023-04-10,85.86,110,0.25,call,0.0353,0.035,0.0346,0.0353,0.204,39,741,0.05
2023-04-10,85.86,110,0.25,put,23.0194,23.2016,22.9714,23.4318,0.2767,38,304,0.05
2023-04-10,85.86,90,0.5,call,7.0321,7.0878,7.0174,7.1581,0.3256,51,816,0.05
2023-04-10,85.86,90,0.5,put,7.2237,7.2122,7.14,7.2845,0.2542,52,364,0.05
2023-04-10,85.86,95,0.5,call,4.6351,4.5703,4.524,4.6167,0.3006,49,245,0.05
2023-04-10,85.86,95,0.5,put,11.0833,11.1425,11.0317,11.2534,0.2857,49,833,0.05
2023-04-10,85.86,100,0.5,call,2.6875,2.7604,2.7335,2.7872,0.2728,55,715,0.05
2023-04-10,85.86,100,0.5,put,15.0768,14.9416,14.7908,15.0924,0.3067,43,688,0.05
2023-04-10,85.86,105,0.5,call,1.0159,1.0157,1.0055,1.0258,0.2257,40,680,0.05
2023-04-10,85.86,105,0.5,put,18.3166,18.6048,18.4217,18.788,0.2728,43,774,0.05
2023-04-10,85.86,110,0.5,call,0.6635,0.6714,0.6648,0.6781,0.235,40,720,0.05
2023-04-10,85.86,110,0.5,put,22.321,22.2378,22.0146,22.461,0.2546,53,636,0.05
2023-04-11,85.55,90,0.08,call,0.5386,0.5311,0.5257,0.5364,0.1957,58,812,0.05
2023-04-11,85.55,90,0.08,put,5.0581,5.1051,5.0545,5.1556,0.2525,61,732,0.05
2023-04-11,85.55,95,0.08,call,0.2244,0.2242,0.2219,0.2264,0.2511,64,832,0.05
2023-04-11,85.55,95,0.08,put,9.2137,9.278,9.1859,9.3701,0.2257,32,320,0.05
2023-04-11,85.55,100,0.08,call,0.0656,0.0659,0.0652,0.0666,0.273,35,525,0.05
2023-04-11,85.55,100,0.08,put,14.0558,13.868,13.7274,14.0085,0.1824,52,676,0.05
2023-04-11,85.55,105,0.08,call,0.0,0.0,0.0,0.0,0.1746,46,230,0.05
2023-04-11,85.55,105,0.08,put,19.0449,19.3417,19.1512,19.5321,0.2746,36,180,0.05
2023-04-11,85.55,110,0.08,call,0.0,0.0,0.0,0.0,0.216,38,456,0.05
2023-04-11,85.55,110,0.08,put,24.0138,23.6375,23.3974,23.8777,0.2227,25,400,0.05
2023-04-11,85.55,90,0.25,call,3.0061,3.0167,2.9867,3.0468,0.2576,54,702,0.05
2023-04-11,85.55,90,0.25,put,5.0689,5.1333,5.0826,5.184,0.1796,48,576,0.05
2023-04-11,85.55,95,0.25,call,1.7229,1.7047,1.6875,1.7219,0.2664,51,408,0.05
2023-04-11,85.55,95,0.25,put,9.9676,9.8984,9.7987,9.9981,0.2644,50,350,0.05
2023-04-11,85.55,100,0.25,call,0.5159,0.5154,0.5102,0.5205,0.2276,51,408,0.05
2023-04-11,85.55,100,0.25,put,14.2063,14.3559,14.2138,14.498,0.2778,48,432,0.05
2023-04-11,85.55,105,0.25,call,0.19,0.1944,0.1925,0.1963,0.2253,44,352,0.05
2023-04-11,85.55,105,0.25,put,18.347,18.1736,17.9901,18.357,0.2272,39,741,0.05
2023-04-11,85.55,110,0.25,call,0.0793,0.0794,0.0786,0.0802,0.2314,41,451,0.05
2023-04-11,85.55,110,0.25,put,24.0878,24.0604,23.8195,24.3013,0.3904,33,495,0.05
2023-04-11,85.55,90,0.5,call,5.071,5.1026,5.0519,5.1533,0.2508,52,624,0.05
2023-04-11,85.55,90,0.5,put,7.8758,7.9066,7.8279,7.9854,0.2746,60,600,0.05
2023-04-11,85.55,95,0.5,call,2.1934,2.2157,2.1938,2.2377,0.1975,52,832,0.05
2023-04-11,85.55,95,0.5,put,12.2052,12.0508,11.9288,12.1729,0.3257,50,300,0.05
2023-04-11,85.55,100,0.5,call,4.124,4.1396,4.0984,4.1808,0.3443,49,833,0.05
2023-04-11,85.55,100,0.5,put,13.7681,13.6567,13.519,13.7943,0.2311,46,230,0.05
2023-04-11,85.55,105,0.5,call,0.6253,0.6192,0.613,0.6255,0.1989,48,576,0.05
2023-04-11,85.55,105,0.5,put,19.1809,19.1016,18.9098,19.2934,0.3074,38,494,0.05
2023-04-11,85.55,110,0.5,call,0.6006,0.6101,0.6041,0.6161,0.232,39,585,0.05
2023-04-11,85.55,110,0.5,put,22.8617,23.0575,22.8289,23.2861,0.2753,34,170,0.05
2023-04-12,83.67,90,0.08,call,0.5303,0.5348,0.5295,0.5401,0.2493,46,644,0.05
2023-04-12,83.67,90,0.08,put,6.6561,6.7087,6.6421,6.7752,0.2735,56,728,0.05
2023-04-12,83.67,95,0.08,call,0.2269,0.227,0.2247,0.2293,0.294,44,704,0.05
2023-04-12,83.67,95,0.08,put,11.282,11.3662,11.2534,11.4791,0.3216,47,893,0.05
2023-04-12,83.67,100,0.08,call,0.0005,0.0005,0.0005,0.0005,0.1839,33,429,0.05
2023-04-12,83.67,100,0.08,put,16.017,16.2129,16.0527,16.3731,0.3191,34,306,0.05
2023-04-12,83.67,105,0.08,call,0.0018,0.0018,0.0018,0.0018,0.2544,38,418,0.05
2023-04-12,83.67,105,0.08,put,20.9201,21.1412,20.932,21.3504,0.2872,39,663,0.05
2023-04-12,83.67,110,0.08,call,0.0038,0.0038,0.0038,0.0038,0.3218,42,378,0.05
2023-04-12,83.67,110,0.08,put,25.8998,26.2626,26.0036,26.5216,0.3384,32,192,0.05
2023-04-12,83.67,90,0.25,call,2.285,2.3025,2.2797,2.3254,0.2565,46,690,0.05
2023-04-12,83.67,90,0.25,put,8.7978,8.9131,8.8251,9.001,0.3389,50,900,0.05
2023-04-12,83.67,95,0.25,call,1.6115,1.6084,1.5923,1.6245,0.2932,65,455,0.05
2023-04-12,83.67,95,0.25,put,10.7569,10.6751,10.5676,10.7827,0.2053,46,828,0.05
2023-04-12,83.67,100,0.25,call,0.4458,0.4407,0.4363,0.4452,0.2442,45,720,0.05
2023-04-12,83.67,100,0.25,put,15.7138,15.6306,15.4734,15.7877,0.2671,40,560,0.05
2023-04-12,83.67,105,0.25,call,0.2252,0.2243,0.222,0.2265,0.2548,37,185,0.05
2023-04-12,83.67,105,0.25,put,20.1904,20.3674,20.1655,20.5693,0.2396,55,330,0.05
2023-04-12,83.67,110,0.25,call,0.1504,0.1504,0.1489,0.1519,0.2767,44,704,0.05
2023-04-12,83.67,110,0.25,put,25.1406,25.0917,24.8403,25.3431,0.284,34,238,0.05
2023-04-12,83.67,90,0.5,call,4.242,4.22,4.1776,4.2625,0.2517,49,882,0.05
2023-04-12,83.67,90,0.5,put,8.9647,8.9561,8.8665,9.0458,0.278,37,518,0.05
2023-04-12,83.67,95,0.5,call,3.3595,3.3636,3.33,3.3972,0.2801,48,864,0.05
2023-04-12,83.67,95,0.5,put,10.7422,10.7914,10.684,10.8988,0.2022,40,640,0.05
2023-04-12,83.67,100,0.5,call,1.9995,1.9953,1.9753,2.0153,0.2669,49,539,0.05
2023-04-12,83.67,100,0.5,put,15.6299,15.5473,15.391,15.7036,0.2539,53,265,0.05
2023-04-12,83.67,105,0.5,call,1.3086,1.3107,1.2976,1.3238,0.2698,44,660,0.05
2023-04-12,83.67,105,0.5,put,19.8141,19.6666,19.4684,19.8647,0.2534,38,684,0.05
2023-04-12,83.67,110,0.5,call,0.4714,0.4621,0.4574,0.4668,0.2358,40,600,0.05
2023-04-12,83.67,110,0.5,put,23.7977,23.8153,23.5773,24.0532,0.1943,26,416,0.05
2023-04-13,83.12,90,0.08,call,0.2963,0.3032,0.3002,0.3061,0.2207,37,185,0.05
2023-04-13,83.12,90,0.08,put,7.0813,7.0833,7.0125,7.1541,0.2702,56,840,0.05
2023-04-13,83.12,95,0.08,call,0.0036,0.0035,0.0035,0.0036,0.1657,42,588,0.05
2023-04-13,83.12,95,0.08,put,11.6946,11.5977,11.4807,11.7146,0.2961,48,672,0.05
2023-04-13,83.12,100,0.08,call,0.002,0.002,0.0019,0.002,0.2122,46,276,0.05
2023-04-13,83.12,100,0.08,put,16.5376,16.6324,16.4671,16.7978,0.3108,52,624,0.05
2023-04-13,83.12,105,0.08,call,0.0006,0.0006,0.0006,0.0006,0.2409,40,680,0.05
2023-04-13,83.12,105,0.08,put,21.4638,21.4921,21.2775,21.7067,0.2822,53,742,0.05
2023-04-13,83.12,110,0.08,call,0.0002,0.0002,0.0002,0.0002,0.2681,34,340,0.05
2023-04-13,83.12,110,0.08,put,26.4395,26.7684,26.504,27.0328,0.2149,46,230,0.05
2023-04-13,83.12,90,0.25,call,2.3878,2.4059,2.382,2.4298,0.2754,41,328,0.05
2023-04-13,83.12,90,0.25,put,7.6681,7.6314,7.5547,7.7081,0.2433,41,410,0.05
2023-04-13,83.12,95,0.25,call,0.4829,0.4751,0.4703,0.48,0.1998,41,615,0.05
2023-04-13,83.12,95,0.25,put,11.515,11.588,11.4728,11.7031,0.2352,37,407,0.05
2023-04-13,83.12,100,0.25,call,0.4068,0.4059,0.4018,0.4099,0.246,60,540,0.05
2023-04-13,83.12,100,0.25,put,15.8792,15.9119,15.7531,16.0706,0.2186,39,273,0.05
2023-04-13,83.12,105,0.25,call,0.7237,0.7253,0.718,0.7325,0.341,51,969,0.05
2023-04-13,83.12,105,0.25,put,20.7221,20.4464,20.2392,20.6536,0.2416,35,560,0.05
2023-04-13,83.12,110,0.25,call,0.5066,0.4986,0.4935,0.5037,0.3587,42,378,0.05
2023-04-13,83.12,110,0.25,put,25.6019,26.4513,26.1952,26.7073,0.2602,37,555,0.05
2023-04-13,83.12,90,0.5,call,4.8299,4.8847,4.8364,4.933,0.2872,57,912,0.05
2023-04-13,83.12,90,0.5,put,9.3296,9.2377,9.1444,9.331,0.2804,42,714,0.05
2023-04-13,83.12,95,0.5,call,2.0418,2.0408,2.0203,2.0612,0.2245,47,752,0.05
2023-04-13,83.12,95,0.5,put,11.3224,11.3706,11.2574,11.4838,0.2114,63,378,0.05
2023-04-13,83.12,100,0.5,call,2.4553,2.4619,2.4373,2.4864,0.2986,42,336,0.05
2023-04-13,83.12,100,0.5,put,15.7377,15.7842,15.6268,15.9416,0.2345,50,750,0.05
2023-04-13,83.12,105,0.5,call,2.6054,2.5817,2.5556,2.6077,0.3541,37,444,0.05
2023-04-13,83.12,105,0.5,put,20.4096,20.3494,20.1453,20.5535,0.263,43,344,0.05
2023-04-13,83.12,110,0.5,call,1.0924,1.0844,1.0734,1.0953,0.2984,39,351,0.05
2023-04-13,83.12,110,0.5,put,24.5789,24.2676,24.0218,24.5134,0.2342,37,481,0.05
2023-04-14,82.68,90,0.08,call,0.7174,0.7208,0.7136,0.728,0.3084,49,833,0.05
2023-04-14,82.68,90,0.08,put,7.4932,7.515,7.4401,7.5899,0.2777,49,441,0.05
2023-04-14,82.68,95,0.08,call,0.4793,0.4824,0.4776,0.4872,0.3809,39,702,0.05
2023-04-14,82.68,95,0.08,put,11.9553,11.8209,11.7013,11.9405,0.2008,47,846,0.05
2023-04-14,82.68,100,0.08,call,0.0098,0.0098,0.0097,0.0099,0.2541,42,714,0.05
2023-04-14,82.68,100,0.08,put,17.1253,17.1519,16.9806,17.3231,0.3965,31,155,0.05
2023-04-14,82.68,105,0.08,call,0.0017,0.0017,0.0016,0.0017,0.2653,51,816,0.05
2023-04-14,82.68,105,0.08,put,21.9014,22.027,21.808,22.246,0.2474,37,185,0.05
2023-04-14,82.68,110,0.08,call,0.0001,0.0001,0.0001,0.0001,0.2529,41,656,0.05
2023-04-14,82.68,110,0.08,put,26.8809,27.2538,26.985,27.5226,0.2683,47,611,0.05
2023-04-14,82.68,90,0.25,call,1.3564,1.3584,1.3449,1.372,0.2135,53,689,0.05
2023-04-14,82.68,90,0.25,put,8.4772,8.4788,8.3941,8.5636,0.2777,56,504,0.05
2023-04-14,82.68,95,0.25,call,0.7114,0.7124,0.7053,0.7195,0.2317,42,462,0.05
2023-04-14,82.68,95,0.25,put,12.0658,12.3286,12.208,12.4493,0.2528,46,736,0.05
2023-04-14,82.68,100,0.25,call,0.28,0.2808,0.278,0.2836,0.2311,46,368,0.05
2023-04-14,82.68,100,0.25,put,16.5635,16.4233,16.2577,16.5889,0.2633,26,156,0.05
2023-04-14,82.68,105,0.25,call,0.8305,0.8349,0.8266,0.8432,0.3605,42,630,0.05
2023-04-14,82.68,105,0.25,put,21.3323,21.0928,20.8794,21.3061,0.2856,29,551,0.05
2023-04-14,82.68,110,0.25,call,0.3349,0.3322,0.3288,0.3355,0.3334,42,462,0.05
2023-04-14,82.68,110,0.25,put,26.1,25.8703,25.6093,26.1313,0.2862,43,516,0.05
2023-04-14,82.68,90,0.5,call,1.9073,1.9041,1.8851,1.9232,0.1641,52,728,0.05
2023-04-14,82.68,90,0.5,put,8.2397,8.2923,8.2099,8.3747,0.221,50,800,0.05
2023-04-14,82.68,95,0.5,call,3.3176,3.3574,3.3242,3.3906,0.2935,40,400,0.05
2023-04-14,82.68,95,0.5,put,13.2966,13.3088,13.1758,13.4417,0.2937,42,504,0.05
2023-04-14,82.68,100,0.5,call,1.9897,1.9768,1.957,1.9967,0.2791,50,950,0.05
2023-04-14,82.68,100,0.5,put,17.324,17.2335,17.0602,17.4067,0.3056,35,350,0.05
2023-04-14,82.68,105,0.5,call,0.8399,0.8356,0.8272,0.844,0.2459,35,350,0.05
2023-04-14,82.68,105,0.5,put,19.8849,20.2174,20.0186,20.4163,0.1684,46,322,0.05
2023-04-14,82.68,110,0.5,call,0.17,0.1711,0.1694,0.1728,0.1999,36,360,0.05
2023-04-14,82.68,110,0.5,put,25.3703,25.3235,25.0698,25.5772,0.2753,31,217,0.05
2023-04-15,81.65,90,0.08,call,0.3522,0.3503,0.3468,0.3539,0.2706,52,572,0.05
2023-04-15,81.65,90,0.08,put,8.1606,8.1062,8.0246,8.1879,0.2239,46,368,0.05
2023-04-15,81.65,95,0.08,call,0.0248,0.0248,0.0245,0.025,0.2322,47,235,0.05
2023-04-15,81.65,95,0.08,put,13.0068,13.2836,13.1535,13.4136,0.2428,62,558,0.05
2023-04-15,81.65,100,0.08,call,0.0179,0.0182,0.0181,0.0184,0.2885,49,931,0.05
2023-04-15,81.65,100,0.08,put,17.9555,17.809,17.6294,17.9885,0.2388,41,451,0.05
2023-04-15,81.65,105,0.08,call,0.0026,0.0026,0.0026,0.0027,0.2892,50,900,0.05
2023-04-15,81.65,105,0.08,put,22.9328,22.7527,22.5234,22.9821,0.2255,53,318,0.05
2023-04-15,81.65,110,0.08,call,0.0,0.0,0.0,0.0,0.2557,38,722,0.05
2023-04-15,81.65,110,0.08,put,27.9127,28.0327,27.7536,28.3119,0.2083,36,648,0.05
2023-04-15,81.65,90,0.25,call,2.7858,2.7565,2.7286,2.7843,0.3349,48,336,0.05
2023-04-15,81.65,90,0.25,put,8.3413,8.3345,8.2511,8.4179,0.214,58,812,0.05
2023-04-15,81.65,95,0.25,call,1.8052,1.7787,1.7607,1.7968,0.346,42,630,0.05
2023-04-15,81.65,95,0.25,put,13.9582,13.875,13.7354,14.0146,0.3445,48,912,0.05
2023-04-15,81.65,100,0.25,call,0.1602,0.1592,0.1576,0.1608,0.2181,47,517,0.05
2023-04-15,81.65,100,0.25,put,17.9269,18.0213,17.8421,18.2006,0.3194,30,450,0.05
2023-04-15,81.65,105,0.25,call,0.367,0.366,0.3623,0.3697,0.3079,47,658,0.05
2023-04-15,81.65,105,0.25,put,22.0476,21.8951,21.6746,22.1156,0.1135,36,396,0.05
2023-04-15,81.65,110,0.25,call,0.0321,0.032,0.0316,0.0323,0.2395,34,544,0.05
2023-04-15,81.65,110,0.25,put,27.0083,26.7629,26.4929,27.033,0.23,36,288,0.05
2023-04-15,81.65,90,0.5,call,2.4453,2.4641,2.4397,2.4886,0.2059,49,686,0.05
2023-04-15,81.65,90,0.5,put,8.5132,8.4959,8.4107,8.581,0.203,41,369,0.05
2023-04-15,81.65,95,0.5,call,0.7931,0.7944,0.7865,0.8023,0.1704,47,282,0.05
2023-04-15,81.65,95,0.5,put,13.3333,12.9807,12.8474,13.114,0.26,50,850,0.05
2023-04-15,81.65,100,0.5,call,0.6899,0.6943,0.6874,0.7012,0.2053,44,484,0.05
2023-04-15,81.65,100,0.5,put,16.2003,16.4455,16.2835,16.6075,0.1685,43,473,0.05
2023-04-15,81.65,105,0.5,call,0.0645,0.0644,0.0637,0.065,0.1528,37,555,0.05
2023-04-15,81.65,105,0.5,put,22.0759,22.1404,21.9196,22.3612,0.2933,42,630,0.05
2023-04-15,81.65,110,0.5,call,0.2877,0.2904,0.2875,0.2933,0.2293,38,456,0.05
2023-04-15,81.65,110,0.5,put,25.7889,26.023,25.7651,26.2809,0.2043,41,656,0.05
2023-04-16,81.45,90,0.08,call,0.4919,0.4835,0.4786,0.4884,0.3045,46,460,0.05
2023-04-16,81.45,90,0.08,put,8.7224,8.7448,8.6575,8.832,0.3115,52,364,0.05
2023-04-16,81.45,95,0.08,call,0.0224,0.0222,0.022,0.0224,0.2324,41,615,0.05
2023-04-16,81.45,95,0.08,put,13.1752,13.298,13.1663,13.4298,0.1756,38,608,0.05
2023-04-16,81.45,100,0.08,call,0.0672,0.0667,0.066,0.0674,0.3484,49,882,0.05
2023-04-16,81.45,100,0.08,put,18.1538,18.299,18.1174,18.4805,0.1832,39,390,0.05
2023-04-16,81.45,105,0.08,call,0.0,0.0,0.0,0.0,0.2207,34,442,0.05
2023-04-16,81.45,105,0.08,put,23.1339,22.6259,22.3946,22.8573,0.2299,44,264,0.05
2023-04-16,81.45,110,0.08,call,0.0,0.0,0.0,0.0,0.2507,33,198,0.05
2023-04-16,81.45,110,0.08,put,28.1138,28.1931,27.912,28.4742,0.2076,33,396,0.05
2023-04-16,81.45,90,0.25,call,1.7748,1.7831,1.7654,1.8009,0.2688,52,728,0.05
2023-04-16,81.45,90,0.25,put,8.1237,8.0253,7.944,8.1065,0.1814,48,672,0.05
2023-04-16,81.45,95,0.25,call,1.2145,1.2215,1.2094,1.2337,0.3,43,473,0.05
2023-04-16,81.45,95,0.25,put,14.3943,14.052,13.9081,14.196,0.3667,46,368,0.05
2023-04-16,81.45,100,0.25,call,0.5191,0.5211,0.5159,0.5263,0.285,38,228,0.05
2023-04-16,81.45,100,0.25,put,17.8021,17.8694,17.6913,18.0474,0.2811,23,184,0.05
2023-04-16,81.45,105,0.25,call,0.0907,0.0913,0.0904,0.0922,0.2401,39,468,0.05
2023-04-16,81.45,105,0.25,put,22.5018,22.4208,22.1958,22.6458,0.2875,31,310,0.05
2023-04-16,81.45,110,0.25,call,0.0282,0.028,0.0277,0.0283,0.2376,34,408,0.05
2023-04-16,81.45,110,0.25,put,27.2205,27.4015,27.1293,27.6737,0.2431,34,612,0.05
2023-04-16,81.45,90,0.5,call,3.3633,3.3643,3.3307,3.3979,0.252,45,360,0.05
2023-04-16,81.45,90,0.5,put,12.1471,12.0442,11.9227,12.1657,0.362,66,1188,0.05
2023-04-16,81.45,95,0.5,call,3.537,3.5813,3.546,3.6167,0.3232,42,714,0.05
2023-04-16,81.45,95,0.5,put,12.75,12.6072,12.4797,12.7347,0.2201,39,702,0.05
2023-04-16,81.45,100,0.5,call,1.312,1.3012,1.2881,1.3143,0.2534,44,352,0.05
2023-04-16,81.45,100,0.5,put,17.6879,17.3192,17.1424,17.4961,0.272,41,533,0.05
2023-04-16,81.45,105,0.5,call,0.7468,0.726,0.7186,0.7335,0.2506,41,738,0.05
2023-04-16,81.45,105,0.5,put,23.1756,23.2033,22.9716,23.4351,0.3535,46,598,0.05
2023-04-16,81.45,110,0.5,call,0.4622,0.4695,0.4649,0.4741,0.255,36,432,0.05
2023-04-16,81.45,110,0.5,put,26.7138,26.7812,26.514,27.0483,0.2978,31,279,0.05
2023-04-17,81.97,90,0.08,call,0.4861,0.4898,0.4849,0.4946,0.289,48,672,0.05
2023-04-17,81.97,90,0.08,put,7.9805,7.9698,7.89,8.0496,0.2535,52,988,0.05
2023-04-17,81.97,95,0.08,call,0.029,0.0292,0.0289,0.0295,0.2317,55,440,0.05
2023-04-17,81.97,95,0.08,put,12.7159,12.5924,12.4653,12.7196,0.2637,48,384,0.05
2023-04-17,81.97,100,0.08,call,0.0211,0.0212,0.0209,0.0214,0.2889,48,720,0.05
2023-04-17,81.97,100,0.08,put,17.6277,17.6241,17.4479,17.8004,0.1382,45,225,0.05
2023-04-17,81.97,105,0.08,call,0.0,0.0,0.0,0.0,0.2058,38,380,0.05
2023-04-17,81.97,105,0.08,put,22.6137,22.4099,22.1837,22.636,0.3069,40,520,0.05
2023-04-17,81.97,110,0.08,call,0.0,0.0,0.0,0.0,0.1423,44,308,0.05
2023-04-17,81.97,110,0.08,put,27.5878,27.7717,27.4959,28.0476,0.2573,38,266,0.05
2023-04-17,81.97,90,0.25,call,2.1392,2.137,2.1157,2.1584,0.2837,37,185,0.05
2023-04-17,81.97,90,0.25,put,8.0409,8.0416,7.9612,8.122,0.2099,45,405,0.05
2023-04-17,81.97,95,0.25,call,1.7801,1.7928,1.775,1.8106,0.3379,54,594,0.05
2023-04-17,81.97,95,0.25,put,13.4358,13.6215,13.4871,13.7559,0.3225,41,697,0.05
2023-04-17,81.97,100,0.25,call,0.0629,0.0645,0.0639,0.0652,0.1828,50,400,0.05
2023-04-17,81.97,100,0.25,put,17.1026,16.9841,16.8131,17.1552,0.2468,46,276,0.05
2023-04-17,81.97,105,0.25,call,0.3764,0.3738,0.37,0.3775,0.3054,44,836,0.05
2023-04-17,81.97,105,0.25,put,22.0107,21.6833,21.4632,21.9034,0.2886,24,120,0.05
2023-04-17,81.97,110,0.25,call,0.0001,0.0001,0.0001,0.0001,0.1453,38,380,0.05
2023-04-17,81.97,110,0.25,put,26.7097,26.8717,26.6046,27.1388,0.2498,27,378,0.05
2023-04-17,81.97,90,0.5,call,3.6116,3.5884,3.5523,3.6245,0.2543,52,988,0.05
2023-04-17,81.97,90,0.5,put,8.4303,8.6231,8.5388,8.7074,0.2091,44,264,0.05
2023-04-17,81.97,95,0.5,call,1.4557,1.443,1.4284,1.4575,0.2082,39,741,0.05
2023-04-17,81.97,95,0.5,put,12.8065,12.71,12.5819,12.8381,0.2449,34,612,0.05
2023-04-17,81.97,100,0.5,call,1.1344,1.1389,1.1276,1.1503,0.2352,50,700,0.05
2023-04-17,81.97,100,0.5,put,15.95,15.8693,15.7098,16.0288,0.174,43,645,0.05
2023-04-17,81.97,105,0.5,call,0.7388,0.759,0.7517,0.7664,0.2445,43,688,0.05
2023-04-17,81.97,105,0.5,put,21.5959,21.8143,21.5984,22.0303,0.2784,34,238,0.05
2023-04-17,81.97,110,0.5,call,0.5677,0.5765,0.5708,0.5822,0.2623,40,240,0.05
2023-04-17,81.97,110,0.5,put,25.7881,25.8119,25.5541,26.0698,0.252,30,390,0.05
2023-04-18,84.45,90,0.08,call,1.412,1.4161,1.402,1.4302,0.3458,52,624,0.05
2023-04-18,84.45,90,0.08,put,6.3637,6.3436,6.28,6.4073,0.3161,47,893,0.05
